20191101,00008106,0,1,20191102051124,2800,0,135000,,0,0,3,0,0
20191102,00008106,0,4,20191102051124,290500,0,135000,,1,12000,0,0,0
20191101,00008107,0,5,20191102051124,280200,0,736500,,1,253000,5,0,0
20191102,00008107,0,8,20191102051124,516600,29000,736500,,0,0,0,0,0
20191101,00010101,0,2,20191102051124,54600,45000,470000,,0,0,6,112200,1711200
20191102,00010101,0,1,20191102051124,7000,0,470000,,0,0,0,137000,1711200
20191101,00011101,0,20,20191102051124,453700,0,2400,ANTIPAST×ナタリーレテ販売開始で、顧客様来店が多く目立った。ストールはIVが残り１枚。その他にもF客にアパレルセットが稼動し、予算達成。,14,331600,20,0,400000
20191102,00011101,0,5,20191102051124,64000,0,2400,,4,62000,0,0,400000
20191101,00011102,5,13,20191102051124,347800,56800,257300,,6,215600,22,0,360000
20191102,00011102,0,3,20191102051124,100200,0,257300,,1,18000,0,0,360000
20191101,00012101,0,4,20191102051124,26200,0,0,入店少ない。単価も低く予算未達成,0,0,5,0,0
20191102,00012101,0,6,20191102051124,172400,0,0,,2,58600,0,0,0
20191101,00012102,0,3,20191102051124,31400,0,0,フリーのみ。ランジェリーやヨガウェア用。－68600,0,0,4,0,0
20191102,00012102,0,4,20191102051124,111200,0,0,,3,65200,0,0,0
20191101,00012103,0,1,20191102051124,19600,0,212000,午前中に顧客様来店があり好反応だが検討になる。その他フリー1客のみの入店。社内購入1件。,0,0,1,0,0
20191101,00012105,0,3,20191102051124,238800,110000,147500,午前中から顧客様に13万セット実売し、SNS効果でアウター稼働。日割りクリア。　※インバウンド0　TTL0 ,3,238800,6,0,0
20191101,00012106,0,9,20191102051124,75900,0,0,本日より隣のスクランブルスクエアオープンの影響あってか、終日館内に流れてくる人が多い。しかし、店頭まで入ってくる方は少なく苦戦し、年齢層もぐっと下がった印象。本日より展開のtomoki1点稼働。,0,0,9,0,0
20191101,00013101,0,2,20191102051124,63800,0,0,,0,0,6,0,0
20191102,00013101,0,8,20191102051124,416900,0,0,,5,338200,0,0,0
20191101,00013102,1,10,20191102051124,233700,148300,383700,前半はレジはあいたが厳しめ。中盤から夜にかけて入店作れたのと、提案からｱｳﾀｰ稼働したことでﾌﾟﾗｽ。,2,35600,20,0,0
20191102,00013102,0,8,20191102051124,162200,97500,383700,,0,0,0,0,0
20191101,00013103,5,16,20191102051124,412040,157600,540100,10％取り置き7件￥157600,4,93800,31,0,0
20191102,00013103,0,12,20191102051124,250100,224600,540100,,5,120300,0,0,0
20191101,00013104,3,17,20191102051124,416900,76000,134900,本日は朝からレジも稼動しており、昼過ぎにはインバウンドにセットやフリーにも大型セットも稼動しており、早い段階で予算達成した。,4,70600,26,0,0
20191102,00013104,0,18,20191102051124,537500,0,134900,,1,29000,0,0,0
20191005,00014101,0,0,20191102051124,0,0,0,,0,0,0,-44000,1020150
20191101,00014101,0,8,20191102051124,505600,0,0,,0,0,6,0,1020150
20191102,00014101,0,7,20191102051124,122500,0,0,,0,0,0,23000,1020150
20191101,00014102,0,7,20191102051124,584000,0,0,,1,62000,35,178000,699000
20191102,00014102,0,8,20191102051124,70383,0,0,,1,72000,0,0,699000
20191005,00014103,0,0,20191102051124,0,0,0,,0,0,0,-49000,2820000
20191101,00014103,1,17,20191102051124,668000,0,0,,9,480000,12,42000,2820000
20191101,00014104,0,7,20191102051124,115750,44000,94500,,0,0,0,0,927100
20191102,00014104,0,4,20191102051124,111250,0,94500,,1,25000,0,0,927100
20191101,00014105,0,9,20191102051124,179500,0,0,予算達成久しぶりに金曜日らしい入店の仕方をした日だった。先月は館全体で93％と不調で、身の回り系のお店が厳しかったよう。月初で大分御客様の購買意欲も高く感じたので、明日、明後日も早めの段階で売上取れるようにしましょう。イベントブランドの巻物系は接客無かったですが、見ている人がいたら積極的にご紹介していってください。,0,0,21,0,325700
20191102,00014105,0,6,20191102051124,105400,0,0,,0,0,0,0,325700
20191101,00014106,0,1,20191102051124,30500,0,0,,1,30500,4,16000,249200
20191101,00015101,1,8,20191102051124,174000,12000,12000,,2,75000,30,0,0
20191102,00015101,0,7,20191102051124,273000,0,12000,,0,0,0,0,0
20191101,00015102,0,3,20191102051124,75000,0,0,,3,75000,5,0,0
20191102,00015102,0,2,20191102051124,28600,0,0,,0,0,0,0,0
20191101,00015103,1,11,20191102051124,624250,0,55000,,5,454000,13,0,0
20191101,00016101,0,9,20191102051124,185000,0,34400,pero,2,73000,30,0,0
20191102,00016101,0,11,20191102051124,504200,0,34400,,4,331000,0,0,0
20191101,00021101,0,4,20191102051124,31200,0,0,早番: 高橋遅番: 石井、上田状況: ﾓｰﾙ内来場者・来店人数少なく、　　　接客の機会がおもうようにつくれなかった。,0,0,6,0,0
20191102,00021101,0,12,20191102051124,165780,0,0,,0,0,0,0,0
20191101,00022101,0,11,20191102051124,416360,193500,947800,,4,82400,15,0,240000
20191102,00022101,0,7,20191102051124,275720,68000,947800,,3,187100,0,0,240000
20191101,00023101,0,8,20191102051124,346140,125000,730300,,1,14300,8,0,0
20191101,00023102,0,2,20191102051124,51600,0,0,フリー２名にEUDON  S.N  ニットを試着するも迷ってしまったり、DISCOUNT出来ないことで決まらず。設営にいらしたスタッフにアウターが売れてやっとの売上。,1,5200,10,0,170000
20191102,00023102,0,8,20191102051124,341900,0,0,,2,315000,0,0,170000
20191101,00024101,0,3,20191102051124,65850,0,0,,1,9500,5,0,0
20191102,00024101,0,4,20191102051124,86400,0,0,,0,0,0,0,0
20191101,00028101,0,40,20191102051124,205655,0,0,前半よりtamao財布やブローチ動き13時5.3万の好スタート。以降スローな流れ続き、ポケファスセットでの積み上げ16時9万、19時15万。18時-19時台波あるも単価伸びず、予算未着。本日打ち出し、DPスタートmaitopartaは本日1.2万実売。高単価ではtamao財布1点のみ。店内商材の鮮度高いのでSNS告知行い３連休積み上げていく。,0,0,50,0,0
20191102,00028101,0,40,20191102051124,253300,0,0,,0,0,0,0,0
